lemma,layer,seed_42,seed_123,seed_456,seed_789,seed_1011,seed_1213,seed_1415,median
bank,0,0.005000960030189462,0.015072704128330092,-0.0008407526403365316,0.0012893542691582585,0.0101514907168328,0.005000960030189462,0.0012893542691582585,0.005000960030189462
bank,4,0.9204104408340469,0.9204104408340469,0.9204104408340469,0.9204104408340469,0.9204104408340469,0.9204104408340469,0.9204104408340469,0.9204104408340469
bank,8,0.890957898368774,0.890957898368774,0.890957898368774,0.890957898368774,0.890957898368774,0.890957898368774,0.890957898368774,0.890957898368774
bank,12,0.8299602784947907,0.8299602784947907,0.8299602784947907,0.8299602784947907,0.8299602784947907,0.8299602784947907,0.8299602784947907,0.8299602784947907
bat,0,0.2942630414986341,0.033264033264033266,0.2942630414986341,0.2942630414986341,0.2942630414986341,0.2942630414986341,0.2942630414986341,0.2942630414986341
bat,4,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758
bat,8,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758
bat,12,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758,0.874983738779758
pitch,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pitch,4,0.9048110594261224,0.9048110594261224,0.9048110594261224,0.9048110594261224,0.0,0.9048110594261224,0.9048110594261224,0.9048110594261224
pitch,8,0.9048110594261224,0.9048110594261224,0.9048110594261224,0.9048110594261224,0.9048110594261224,0.9048110594261224,0.9048110594261224,0.9048110594261224
pitch,12,0.9048110594261224,0.9048110594261224,0.9048110594261224,0.9048110594261224,0.9048110594261224,0.9048110594261224,0.9048110594261224,0.9048110594261224
